LeagueYear,league_id,weekNum,roster_id,lookupID,starter,starter_points,array_index,label
2025,1187162832969211904,5,4,118716283296921190454,SEA,-6.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,6,4,118716283296921190464,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,6,4,118716283296921190464,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,6,4,118716283296921190464,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,6,4,118716283296921190464,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,6,4,118716283296921190464,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,6,4,118716283296921190464,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,6,4,118716283296921190464,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,6,4,118716283296921190464,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,6,4,118716283296921190464,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,6,4,118716283296921190464,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,6,4,118716283296921190464,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,7,4,118716283296921190474,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,7,4,118716283296921190474,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,7,4,118716283296921190474,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,7,4,118716283296921190474,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,7,4,118716283296921190474,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,7,4,118716283296921190474,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,7,4,118716283296921190474,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,7,4,118716283296921190474,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,7,4,118716283296921190474,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,7,4,118716283296921190474,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,7,4,118716283296921190474,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,8,4,118716283296921190484,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,8,4,118716283296921190484,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,8,4,118716283296921190484,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,8,4,118716283296921190484,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,8,4,118716283296921190484,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,8,4,118716283296921190484,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,8,4,118716283296921190484,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,8,4,118716283296921190484,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,8,4,118716283296921190484,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,8,4,118716283296921190484,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,8,4,118716283296921190484,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,9,4,118716283296921190494,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,9,4,118716283296921190494,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,9,4,118716283296921190494,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,9,4,118716283296921190494,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,9,4,118716283296921190494,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,9,4,118716283296921190494,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,9,4,118716283296921190494,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,9,4,118716283296921190494,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,9,4,118716283296921190494,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,9,4,118716283296921190494,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,9,4,118716283296921190494,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,10,4,1187162832969211904104,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,10,4,1187162832969211904104,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,10,4,1187162832969211904104,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,10,4,1187162832969211904104,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,10,4,1187162832969211904104,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,10,4,1187162832969211904104,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,10,4,1187162832969211904104,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,10,4,1187162832969211904104,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,10,4,1187162832969211904104,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,10,4,1187162832969211904104,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,10,4,1187162832969211904104,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,11,4,1187162832969211904114,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,11,4,1187162832969211904114,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,11,4,1187162832969211904114,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,11,4,1187162832969211904114,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,11,4,1187162832969211904114,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,11,4,1187162832969211904114,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,11,4,1187162832969211904114,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,11,4,1187162832969211904114,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,11,4,1187162832969211904114,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,11,4,1187162832969211904114,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,11,4,1187162832969211904114,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,12,4,1187162832969211904124,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,12,4,1187162832969211904124,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,12,4,1187162832969211904124,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,12,4,1187162832969211904124,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,12,4,1187162832969211904124,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,12,4,1187162832969211904124,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,12,4,1187162832969211904124,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,12,4,1187162832969211904124,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,12,4,1187162832969211904124,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,12,4,1187162832969211904124,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,12,4,1187162832969211904124,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,13,4,1187162832969211904134,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,13,4,1187162832969211904134,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,13,4,1187162832969211904134,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,13,4,1187162832969211904134,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,13,4,1187162832969211904134,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,13,4,1187162832969211904134,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,13,4,1187162832969211904134,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,13,4,1187162832969211904134,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,13,4,1187162832969211904134,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,13,4,1187162832969211904134,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,13,4,1187162832969211904134,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,14,4,1187162832969211904144,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,14,4,1187162832969211904144,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,14,4,1187162832969211904144,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,14,4,1187162832969211904144,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,14,4,1187162832969211904144,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,14,4,1187162832969211904144,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,14,4,1187162832969211904144,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,14,4,1187162832969211904144,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,14,4,1187162832969211904144,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,14,4,1187162832969211904144,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,14,4,1187162832969211904144,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,15,4,1187162832969211904154,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,15,4,1187162832969211904154,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,15,4,1187162832969211904154,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,15,4,1187162832969211904154,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,15,4,1187162832969211904154,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,15,4,1187162832969211904154,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,15,4,1187162832969211904154,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,15,4,1187162832969211904154,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,15,4,1187162832969211904154,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,15,4,1187162832969211904154,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,15,4,1187162832969211904154,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,16,4,1187162832969211904164,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,16,4,1187162832969211904164,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,16,4,1187162832969211904164,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,16,4,1187162832969211904164,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,16,4,1187162832969211904164,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,16,4,1187162832969211904164,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,16,4,1187162832969211904164,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,16,4,1187162832969211904164,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,16,4,1187162832969211904164,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,16,4,1187162832969211904164,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,16,4,1187162832969211904164,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,17,4,1187162832969211904174,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,17,4,1187162832969211904174,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,17,4,1187162832969211904174,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,17,4,1187162832969211904174,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,17,4,1187162832969211904174,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,17,4,1187162832969211904174,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,17,4,1187162832969211904174,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,17,4,1187162832969211904174,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,17,4,1187162832969211904174,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,17,4,1187162832969211904174,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,17,4,1187162832969211904174,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,18,4,1187162832969211904184,7527,0.0,1,"Mac Jones, QB (SF)"
2025,1187162832969211904,18,4,1187162832969211904184,8205,0.0,2,"Isiah Pacheco, RB (KC)"
2025,1187162832969211904,18,4,1187162832969211904184,12481,0.0,3,"Cam Skattebo, RB (NYG)"
2025,1187162832969211904,18,4,1187162832969211904184,9504,0.0,4,"Kayshon Boutte, WR (NE)"
2025,1187162832969211904,18,4,1187162832969211904184,9997,0.0,5,"Zay Flowers, WR (BAL)"
2025,1187162832969211904,18,4,1187162832969211904184,11637,0.0,6,"Keon Coleman, WR (BUF)"
2025,1187162832969211904,18,4,1187162832969211904184,1339,0.0,7,"Zach Ertz, TE (WAS)"
2025,1187162832969211904,18,4,1187162832969211904184,9753,0.0,8,"Zach Charbonnet, RB (SEA)"
2025,1187162832969211904,18,4,1187162832969211904184,12474,0.0,9,"Woody Marks, RB (HOU)"
2025,1187162832969211904,18,4,1187162832969211904184,4227,0.0,10,"Harrison Butker, K (KC)"
2025,1187162832969211904,18,4,1187162832969211904184,SEA,0.0,11,"Seattle Seahawks, DEF (SEA)"
2025,1187162832969211904,1,5,118716283296921190415,6797,27.92,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,1,5,118716283296921190415,9224,13.1,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,1,5,118716283296921190415,8136,2.6,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,1,5,118716283296921190415,11635,13.4,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,1,5,118716283296921190415,5872,22.6,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,1,5,118716283296921190415,6783,11.6,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,1,5,118716283296921190415,5844,4.5,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,1,5,118716283296921190415,12507,8.1,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,1,5,118716283296921190415,9500,3.2,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,1,5,118716283296921190415,11792,9.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,1,5,118716283296921190415,ATL,3.0,11,"Atlanta Falcons, DEF (ATL)"
2025,1187162832969211904,2,5,118716283296921190425,6797,16.78,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,2,5,118716283296921190425,9224,8.5,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,2,5,118716283296921190425,8136,14.6,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,2,5,118716283296921190425,11635,9.8,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,2,5,118716283296921190425,5872,17.4,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,2,5,118716283296921190425,6783,9.1,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,2,5,118716283296921190425,5844,2.2,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,2,5,118716283296921190425,12507,3.5,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,2,5,118716283296921190425,9500,11.1,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,2,5,118716283296921190425,11792,8.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,2,5,118716283296921190425,ATL,21.0,11,"Atlanta Falcons, DEF (ATL)"
2025,1187162832969211904,3,5,118716283296921190435,6797,14.6,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,3,5,118716283296921190435,9224,5.0,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,3,5,118716283296921190435,8136,2.4,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,3,5,118716283296921190435,11635,8.1,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,3,5,118716283296921190435,5872,4.9,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,3,5,118716283296921190435,6783,2.7,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,3,5,118716283296921190435,5844,15.9,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,3,5,118716283296921190435,12507,23.9,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,3,5,118716283296921190435,9500,5.4,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,3,5,118716283296921190435,1945,3.0,10,"Chris Boswell, K (PIT)"
2025,1187162832969211904,3,5,118716283296921190435,ATL,4.0,11,"Atlanta Falcons, DEF (ATL)"
2025,1187162832969211904,4,5,118716283296921190445,6797,12.52,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,4,5,118716283296921190445,9224,10.1,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,4,5,118716283296921190445,8136,8.6,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,4,5,118716283296921190445,11635,2.1,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,4,5,118716283296921190445,5872,19.1,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,4,5,118716283296921190445,6783,7.8,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,4,5,118716283296921190445,5844,7.9,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,4,5,118716283296921190445,12507,27.5,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,4,5,118716283296921190445,9500,6.4,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,4,5,118716283296921190445,1945,5.0,10,"Chris Boswell, K (PIT)"
2025,1187162832969211904,4,5,118716283296921190445,ATL,8.0,11,"Atlanta Falcons, DEF (ATL)"
2025,1187162832969211904,5,5,118716283296921190455,6797,14.64,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,5,5,118716283296921190455,9224,10.8,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,5,5,118716283296921190455,8136,23.1,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,5,5,118716283296921190455,11635,14.9,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,5,5,118716283296921190455,5872,23.6,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,5,5,118716283296921190455,6783,3.5,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,5,5,118716283296921190455,5844,9.8,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,5,5,118716283296921190455,12507,13.0,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,5,5,118716283296921190455,9500,11.4,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,5,5,118716283296921190455,11792,2.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,5,5,118716283296921190455,MIA,5.0,11,"Miami Dolphins, DEF (MIA)"
2025,1187162832969211904,6,5,118716283296921190465,6797,0.0,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,6,5,118716283296921190465,9224,0.0,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,6,5,118716283296921190465,8136,0.0,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,6,5,118716283296921190465,11635,0.0,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,6,5,118716283296921190465,5872,0.0,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,6,5,118716283296921190465,6783,0.0,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,6,5,118716283296921190465,5844,0.0,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,6,5,118716283296921190465,12507,0.0,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,6,5,118716283296921190465,9500,0.0,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,6,5,118716283296921190465,11792,0.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,6,5,118716283296921190465,MIA,0.0,11,"Miami Dolphins, DEF (MIA)"
2025,1187162832969211904,7,5,118716283296921190475,6797,0.0,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,7,5,118716283296921190475,9224,0.0,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,7,5,118716283296921190475,8136,0.0,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,7,5,118716283296921190475,11635,0.0,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,7,5,118716283296921190475,5872,0.0,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,7,5,118716283296921190475,6783,0.0,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,7,5,118716283296921190475,5844,0.0,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,7,5,118716283296921190475,12507,0.0,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,7,5,118716283296921190475,9500,0.0,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,7,5,118716283296921190475,11792,0.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,7,5,118716283296921190475,MIA,0.0,11,"Miami Dolphins, DEF (MIA)"
2025,1187162832969211904,8,5,118716283296921190485,6797,0.0,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,8,5,118716283296921190485,9224,0.0,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,8,5,118716283296921190485,8136,0.0,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,8,5,118716283296921190485,11635,0.0,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,8,5,118716283296921190485,5872,0.0,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,8,5,118716283296921190485,6783,0.0,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,8,5,118716283296921190485,5844,0.0,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,8,5,118716283296921190485,12507,0.0,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,8,5,118716283296921190485,9500,0.0,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,8,5,118716283296921190485,11792,0.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,8,5,118716283296921190485,MIA,0.0,11,"Miami Dolphins, DEF (MIA)"
2025,1187162832969211904,9,5,118716283296921190495,6797,0.0,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,9,5,118716283296921190495,9224,0.0,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,9,5,118716283296921190495,8136,0.0,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,9,5,118716283296921190495,11635,0.0,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,9,5,118716283296921190495,5872,0.0,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,9,5,118716283296921190495,6783,0.0,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,9,5,118716283296921190495,5844,0.0,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,9,5,118716283296921190495,12507,0.0,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,9,5,118716283296921190495,9500,0.0,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,9,5,118716283296921190495,11792,0.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,9,5,118716283296921190495,MIA,0.0,11,"Miami Dolphins, DEF (MIA)"
2025,1187162832969211904,10,5,1187162832969211904105,6797,0.0,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,10,5,1187162832969211904105,9224,0.0,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,10,5,1187162832969211904105,8136,0.0,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,10,5,1187162832969211904105,11635,0.0,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,10,5,1187162832969211904105,5872,0.0,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,10,5,1187162832969211904105,6783,0.0,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,10,5,1187162832969211904105,5844,0.0,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,10,5,1187162832969211904105,12507,0.0,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,10,5,1187162832969211904105,9500,0.0,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,10,5,1187162832969211904105,11792,0.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,10,5,1187162832969211904105,MIA,0.0,11,"Miami Dolphins, DEF (MIA)"
2025,1187162832969211904,11,5,1187162832969211904115,6797,0.0,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,11,5,1187162832969211904115,9224,0.0,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,11,5,1187162832969211904115,8136,0.0,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,11,5,1187162832969211904115,11635,0.0,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,11,5,1187162832969211904115,5872,0.0,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,11,5,1187162832969211904115,6783,0.0,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,11,5,1187162832969211904115,5844,0.0,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,11,5,1187162832969211904115,12507,0.0,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,11,5,1187162832969211904115,9500,0.0,9,"Josh Downs, WR (IND)"
2025,1187162832969211904,11,5,1187162832969211904115,11792,0.0,10,"Will Reichard, K (MIN)"
2025,1187162832969211904,11,5,1187162832969211904115,MIA,0.0,11,"Miami Dolphins, DEF (MIA)"
2025,1187162832969211904,12,5,1187162832969211904125,6797,0.0,1,"Justin Herbert, QB (LAC)"
2025,1187162832969211904,12,5,1187162832969211904125,9224,0.0,2,"Chase Brown, RB (CIN)"
2025,1187162832969211904,12,5,1187162832969211904125,8136,0.0,3,"Rachaad White, RB (TB)"
2025,1187162832969211904,12,5,1187162832969211904125,11635,0.0,4,"Ladd McConkey, WR (LAC)"
2025,1187162832969211904,12,5,1187162832969211904125,5872,0.0,5,"Deebo Samuel, WR (WAS)"
2025,1187162832969211904,12,5,1187162832969211904125,6783,0.0,6,"Jerry Jeudy, WR (CLE)"
2025,1187162832969211904,12,5,1187162832969211904125,5844,0.0,7,"T.J. Hockenson, TE (MIN)"
2025,1187162832969211904,12,5,1187162832969211904125,12507,0.0,8,"Omarion Hampton, RB (LAC)"
2025,1187162832969211904,12,5,1187162832969211904125,9500,0.0,9,"Josh Downs, WR (IND)"
